Date,Open,High,Low,Close,Adj Close,Volume
2016-07-27,66.071999,66.362999,65.699997,65.800003,65.800003,0
2016-07-28,66.057999,66.705002,66.028000,65.797501,65.797501,0
2016-07-29,66.589996,67.136002,65.894997,66.583000,66.583000,0
2016-08-01,65.752998,66.568001,65.752998,65.987503,65.987503,0
2016-08-02,66.793999,66.991997,65.998001,66.930000,66.930000,0
2016-08-03,66.809998,66.994003,66.339996,66.709999,66.709999,0
2016-08-04,66.388000,66.515999,65.939003,66.199997,66.199997,0
2016-08-05,65.702003,65.829002,64.976997,65.709999,65.709999,0
2016-08-08,65.352997,65.352997,64.482002,65.546997,65.546997,0
2016-08-09,64.814003,65.084000,64.498001,64.599998,64.599998,0
2016-08-10,64.884003,64.889999,64.157997,64.760002,64.760002,0
2016-08-11,64.995003,65.008003,64.413002,64.900002,64.900002,0
2016-08-12,64.211998,64.934998,64.097000,64.349998,64.349998,0
2016-08-15,64.361397,64.642998,63.928398,64.360802,64.360802,0
2016-08-16,64.010201,64.174500,63.514999,64.007698,64.007698,0
2016-08-17,63.834900,64.306000,63.809399,63.834900,63.834900,0
2016-08-18,63.838799,64.162003,63.373699,63.839199,63.839199,0
2016-08-19,63.641800,64.094002,63.575699,63.641102,63.641102,0
2016-08-22,63.750000,64.719299,63.750000,63.750000,63.750000,0
2016-08-23,64.771500,64.897400,64.257202,64.771500,64.771500,0
2016-08-24,64.480598,65.275101,64.308800,64.592400,64.592400,0
2016-08-25,65.083199,65.169998,64.577599,65.085800,65.085800,0
2016-08-26,64.812698,64.937500,64.226402,64.808800,64.808800,0
2016-08-29,64.724403,65.130402,64.555298,64.712601,64.712601,0
2016-08-30,64.618599,65.298599,64.618599,64.618599,64.618599,0
2016-08-31,65.309799,65.414497,65.100098,65.309700,65.309700,0
2016-09-01,65.280701,65.945000,65.141403,65.280701,65.280701,0
2016-09-02,65.853996,65.917000,65.002998,65.853996,65.853996,0
2016-09-05,65.198097,65.198097,64.484703,65.198097,65.198097,0
2016-09-06,64.723099,64.914497,64.470596,64.830002,64.830002,0
2016-09-07,64.426804,64.555099,64.236298,64.426697,64.426697,0
2016-09-08,64.185303,64.405800,63.546600,64.185204,64.185204,0
2016-09-09,63.989399,64.922302,63.905300,63.991600,63.991600,0
2016-09-12,64.550598,65.267303,64.033600,64.550499,64.550499,0
2016-09-13,64.719299,65.199898,64.574501,64.694199,64.694199,0
2016-09-14,65.352501,65.352501,64.667900,65.365097,65.365097,0
2016-09-15,65.144600,65.528900,64.692101,65.144402,65.144402,0
2016-09-16,64.482903,65.184196,64.481796,64.482903,64.482903,0
2016-09-19,65.041496,65.729897,64.365303,65.041496,65.041496,0
2016-09-20,64.591301,64.978699,64.555000,64.590103,64.590103,0
2016-09-21,64.721603,64.942802,64.137398,64.721497,64.721497,0
2016-09-22,64.000000,64.057503,63.481602,63.891201,63.891201,0
2016-09-23,63.636501,63.898399,63.355099,63.636600,63.636600,0
2016-09-26,64.025803,64.255898,63.549999,64.026703,64.026703,0
2016-09-27,63.856300,64.018799,63.543400,63.854099,63.854099,0
2016-09-28,63.887402,64.049599,63.677502,63.885502,63.885502,0
2016-09-29,63.065399,63.330002,62.856499,63.065201,63.065201,0
2016-09-30,63.055199,63.464500,62.681599,63.080002,63.080002,0
2016-10-03,62.871899,62.938801,62.126301,62.871899,62.871899,0
2016-10-04,62.287899,62.605999,62.286999,62.288101,62.288101,0
2016-10-05,62.687500,62.845001,62.277802,62.687500,62.687500,0
2016-10-06,62.274200,62.423901,62.120098,62.274101,62.274101,0
2016-10-07,62.101002,62.483799,61.950001,62.101601,62.101601,0
2016-10-10,62.084801,62.474800,61.835499,62.080399,62.080399,0
2016-10-11,62.021301,62.827202,62.021198,62.021301,62.021301,0
2016-10-12,62.662102,63.108200,62.462399,62.662102,62.662102,0
2016-10-13,63.502998,63.507500,62.936001,63.503101,63.503101,0
2016-10-14,63.009701,63.033001,62.790501,63.009602,63.009602,0
2016-10-17,62.776699,63.203899,62.725700,62.776699,62.776699,0
2016-10-18,63.066101,63.070702,62.752102,63.066399,63.066399,0
2016-10-19,62.731800,62.900902,62.179100,62.731800,62.731800,0
2016-10-20,62.262100,62.466900,62.135399,62.258598,62.258598,0
2016-10-21,62.375301,62.539101,62.249001,62.375801,62.375801,0
2016-10-24,62.285000,62.597500,62.099499,62.285000,62.285000,0
2016-10-25,62.185799,62.237301,61.970501,62.186901,62.186901,0
2016-10-26,62.411900,64.220398,61.939899,62.411999,62.411999,0
2016-10-27,62.770401,63.182999,62.581600,62.770401,62.770401,0
2016-10-28,62.678200,63.463402,62.574699,62.678200,62.678200,0
2016-10-31,63.041801,63.402401,62.820599,63.041901,63.041901,0
2016-11-01,63.268200,63.277802,62.909000,63.268200,63.268200,0
2016-11-02,63.300098,63.764999,63.299599,63.323898,63.323898,0
2016-11-03,63.536598,63.743198,63.300400,63.536598,63.536598,0
2016-11-04,63.561401,64.441704,63.561401,63.561401,63.561401,0
2016-11-07,64.360100,64.360100,63.645699,64.360100,64.360100,0
2016-11-08,63.597900,63.816101,63.597900,63.597900,63.597900,0
2016-11-09,63.742401,64.677498,63.212898,63.742401,63.742401,0
2016-11-10,63.629101,64.956001,63.249901,63.598598,63.598598,0
2016-11-11,65.557602,66.071999,64.997803,65.557602,65.557602,0
2016-11-14,65.729698,66.466797,65.694000,65.753304,65.753304,0
2016-11-15,66.147003,66.214600,64.542503,66.147003,66.147003,0
2016-11-16,64.455399,65.537003,63.882599,64.455399,64.455399,0
2016-11-17,64.474899,65.064301,64.297096,64.474899,64.474899,0
2016-11-18,64.833099,65.278503,64.487000,64.833099,64.833099,0
2016-11-21,64.947502,64.947502,63.848400,64.857803,64.857803,0
2016-11-22,63.952202,64.085701,63.457500,63.952202,63.952202,0
2016-11-23,63.709301,64.796097,63.681499,63.711300,63.711300,0
2016-11-24,64.297798,64.739899,64.267799,64.297798,64.297798,0
2016-11-25,64.499702,65.133102,64.289398,64.499702,64.499702,0
2016-11-28,64.881203,65.159500,64.529297,64.881203,64.881203,0
2016-11-29,64.782898,65.438698,64.782898,64.782898,64.782898,0
2016-11-30,65.135002,65.347702,63.946201,65.135002,65.135002,0
2016-12-01,64.071297,64.150002,63.473701,64.071297,64.071297,0
2016-12-02,63.900002,64.308701,63.732300,63.900002,63.900002,0
2016-12-05,63.815102,64.028999,63.492802,63.815102,63.815102,0
2016-12-06,63.781399,63.964298,63.569149,63.781502,63.781502,0
2016-12-07,63.812302,63.966301,63.545101,63.812302,63.812302,0
2016-12-08,63.265999,63.469501,63.233398,63.266102,63.266102,0
2016-12-09,63.261799,63.345299,62.625500,63.261799,63.261799,0
2016-12-12,62.480301,62.480301,60.961899,62.480301,62.480301,0
2016-12-13,60.965000,61.270699,60.621700,60.965000,60.965000,0
2016-12-14,60.527500,61.236000,60.527500,60.527500,60.527500,0
2016-12-15,61.860001,62.044800,61.338200,61.860001,61.860001,0
2016-12-16,61.750000,61.981998,61.437302,61.750000,61.750000,0
2016-12-19,62.116199,62.116199,61.659500,62.116199,62.116199,0
2016-12-20,61.900002,61.979698,61.338501,61.900002,61.900002,0
2016-12-21,61.398701,61.398701,60.862801,61.398701,61.398701,0
2016-12-22,61.139999,61.139999,60.663700,61.139999,61.139999,0
2016-12-23,60.900002,61.347900,60.739601,60.966900,60.966900,0
2016-12-26,61.022499,61.052200,60.756100,61.022499,61.022499,0
2016-12-27,60.931400,60.931400,60.563099,60.931400,60.931400,0
2016-12-28,60.605000,60.707298,60.361900,60.605000,60.605000,0
2016-12-29,60.476299,60.772598,60.090401,60.476299,60.476299,0
2016-12-30,60.143799,61.585602,60.143799,60.341301,60.341301,0
2017-01-02,61.231300,61.545898,61.155399,61.231300,61.231300,0
2017-01-03,61.228298,61.228298,60.332401,61.228298,61.228298,0
2017-01-04,60.923000,61.145802,60.471100,60.923000,60.923000,0
2017-01-05,60.363899,60.409500,59.152199,60.365002,60.365002,0
2017-01-06,59.401199,59.721600,59.091400,59.401199,59.401199,0
2017-01-09,59.564999,60.045700,59.480900,59.564999,59.564999,0
2017-01-10,60.102501,60.130001,59.794701,60.102501,60.102501,0
2017-01-11,60.139999,60.625099,60.009899,60.139999,60.139999,0
2017-01-12,59.778099,59.778099,59.073898,59.778099,59.778099,0
2017-01-13,59.432499,59.751301,59.245098,59.432499,59.432499,0
2017-01-16,59.637001,59.914398,59.337002,59.637001,59.637001,0
2017-01-17,59.782001,59.782001,58.952599,59.782001,59.782001,0
2017-01-18,59.330002,59.388901,58.980000,59.330002,59.330002,0
2017-01-19,59.523201,60.229000,58.958000,59.523201,59.523201,0
2017-01-20,59.660000,59.912998,59.358002,59.660000,59.660000,0
2017-01-23,59.788502,59.788502,59.281502,59.799801,59.799801,0
2017-01-24,59.510101,59.510101,58.946999,59.510101,59.510101,0
2017-01-25,59.139801,59.416901,58.839001,59.139801,59.139801,0
2017-01-26,59.566799,60.580002,59.192001,59.566799,59.566799,0
2017-01-27,60.279202,60.460602,59.543900,60.279301,60.279301,0
2017-01-30,59.777500,60.206001,59.674000,59.777500,59.777500,0
2017-01-31,59.718300,60.176998,59.718300,59.718300,59.718300,0
2017-02-01,60.146801,60.314999,60.034000,60.155499,60.155499,0
2017-02-02,60.101002,60.111301,59.379002,60.091400,60.091400,0
2017-02-03,59.375999,59.570000,58.743000,59.366199,59.366199,0
2017-02-06,58.913200,59.060902,58.415001,58.946098,58.946098,0
2017-02-07,58.898998,59.462299,58.782001,58.900101,58.900101,0
2017-02-08,59.375900,59.550999,59.141300,59.442600,59.442600,0
2017-02-09,59.112900,59.202099,58.675999,59.173100,59.173100,0
2017-02-10,58.917999,58.980999,58.405499,58.961201,58.961201,0
2017-02-13,58.222301,58.394402,57.761002,58.222301,58.222301,0
2017-02-14,57.925701,58.125401,57.182999,57.925598,57.925598,0
2017-02-15,57.040001,57.860001,56.528702,57.039700,57.039700,0
2017-02-16,57.323399,57.632000,56.797001,57.330502,57.330502,0
2017-02-17,57.429501,58.315300,57.223999,57.566502,57.566502,0
2017-02-20,58.317001,58.317101,57.789001,58.317001,58.317001,0
2017-02-21,57.939201,58.025002,57.510399,57.910702,57.910702,0
2017-02-22,57.395699,58.127201,57.061001,57.394199,57.394199,0
2017-02-23,57.967602,58.077000,57.555000,57.919498,57.919498,0
2017-02-24,57.745998,58.546001,57.535999,57.734299,57.734299,0
2017-02-27,58.363998,58.375401,57.584999,58.363098,58.363098,0
2017-02-28,58.187099,58.410000,57.662998,58.183498,58.183498,0
2017-03-01,58.350800,58.564999,57.978001,58.352100,58.352100,0
2017-03-02,58.236000,58.797001,58.092999,58.236301,58.236301,0
2017-03-03,58.722401,58.983002,58.352402,58.719799,58.719799,0
2017-03-06,58.187000,58.410000,57.926399,58.187000,58.187000,0
2017-03-07,58.233398,58.318802,57.884998,58.233299,58.233299,0
2017-03-08,58.137199,58.546001,57.887001,58.136501,58.136501,0
2017-03-09,58.863499,59.436001,58.473000,58.872501,58.872501,0
2017-03-10,59.256901,59.264999,58.701000,59.256901,59.256901,0
2017-03-13,59.068199,59.247299,58.855999,59.068199,59.068199,0
2017-03-14,58.765301,59.583000,58.563999,58.774399,58.774399,0
2017-03-15,59.185001,59.240101,58.845001,59.186001,59.186001,0
2017-03-16,58.381001,58.510502,57.620998,58.380798,58.380798,0
2017-03-17,57.770199,58.035099,57.537998,57.770199,57.770199,0
2017-03-20,57.394402,57.605400,56.969002,57.154099,57.154099,0
2017-03-21,57.315102,57.562099,56.910999,57.303600,57.303600,0
2017-03-22,57.615601,58.199001,57.430000,57.590500,57.590500,0
2017-03-23,57.726299,57.732399,57.340000,57.732399,57.732399,0
2017-03-24,57.354500,57.476002,56.939999,57.354500,57.354500,0
2017-03-27,56.968800,57.178799,56.724998,56.968601,56.968601,0
2017-03-28,56.857201,57.153999,56.549999,56.878399,56.878399,0
2017-03-29,56.969299,57.118999,56.582901,56.967899,56.967899,0
2017-03-30,56.625000,56.714500,55.900700,56.651299,56.651299,0
2017-03-31,56.061699,56.502499,55.858002,55.984299,55.984299,0
2017-04-03,56.228600,56.434502,55.928799,56.234600,56.234600,0
2017-04-04,56.084801,56.680000,56.015999,56.084801,56.084801,0
2017-04-05,56.028198,56.217999,55.719002,55.949799,55.949799,0
2017-04-06,56.414299,56.557999,56.146999,56.414299,56.414299,0
2017-04-07,56.344601,57.172901,56.328899,56.398499,56.398499,0
2017-04-10,57.375999,57.531502,57.075001,57.375999,57.375999,0
2017-04-11,57.104500,57.193501,56.810799,57.104500,57.104500,0
2017-04-12,57.028099,57.115002,56.590000,57.028099,57.028099,0
2017-04-13,56.631001,56.714802,56.169498,56.621601,56.621601,0
2017-04-14,56.258900,56.353699,55.943001,56.258900,56.258900,0
2017-04-17,56.255402,56.301701,55.867500,56.302898,56.302898,0
2017-04-18,55.868099,56.198101,55.721001,55.882401,55.882401,0
2017-04-19,56.199001,56.532501,55.873001,56.196499,56.196499,0
2017-04-20,56.583000,56.584000,56.142502,56.567902,56.567902,0
2017-04-21,56.109402,56.544300,55.910000,56.109402,56.109402,0
2017-04-24,56.426498,56.426601,55.514999,56.426498,56.426498,0
2017-04-25,55.779900,56.214001,55.557999,55.779900,55.779900,0
2017-04-26,56.060001,57.126400,55.855999,56.060001,56.060001,0
2017-04-27,57.097000,57.248100,56.525002,57.097000,57.097000,0
2017-04-28,56.972000,57.127201,56.610699,56.972000,56.972000,0
2017-05-01,56.912399,56.976002,56.394001,56.931999,56.931999,0
2017-05-02,56.973801,57.068001,56.634998,56.973801,56.973801,0
2017-05-03,57.054699,57.301998,56.695000,57.054699,57.054699,0
2017-05-04,57.327099,58.261002,57.053001,57.325401,57.325401,0
2017-05-05,58.360001,58.881599,58.055199,58.360001,58.360001,0
2017-05-08,58.027901,58.381001,57.877998,58.047001,58.047001,0
2017-05-09,58.205002,58.479000,58.104599,58.205002,58.205002,0
2017-05-10,58.418999,58.419102,57.421501,58.418999,58.418999,0
2017-05-11,57.426899,57.538399,56.923100,57.439602,57.439602,0
2017-05-12,57.057899,57.325001,56.814999,57.070400,57.070400,0
2017-05-15,57.090698,57.091499,56.212502,57.081799,57.081799,0
2017-05-16,56.334900,56.452801,56.030998,56.333500,56.333500,0
2017-05-17,56.426998,57.049999,56.266998,56.426998,56.426998,0
2017-05-18,57.084202,58.101398,56.887001,57.071301,57.071301,0
2017-05-19,57.525799,57.525902,56.685699,57.525799,57.525799,0
2017-05-22,56.926998,56.926998,56.341999,56.926998,56.926998,0
2017-05-23,56.600300,56.702000,56.209999,56.600300,56.600300,0
2017-05-24,56.303699,56.549599,56.069000,56.303699,56.303699,0
2017-05-25,56.345901,56.728802,55.840000,56.345901,56.345901,0
2017-05-26,56.820499,56.993999,56.563999,56.801399,56.801399,0
2017-05-29,56.481499,56.794998,56.261600,56.481499,56.481499,0
2017-05-30,56.462399,56.750500,56.321999,56.462200,56.462200,0
2017-05-31,56.540298,56.917500,56.469898,56.530800,56.530800,0
2017-06-01,56.710400,56.710499,56.209801,56.710400,56.710400,0
2017-06-02,56.378502,56.821999,56.224998,56.379299,56.379299,0
2017-06-05,56.606098,56.723999,56.284000,56.606098,56.606098,0
2017-06-06,56.581902,56.745998,56.338001,56.581100,56.581100,0
2017-06-07,56.477299,57.037998,56.259998,56.485298,56.485298,0
2017-06-08,57.049999,57.103001,56.737000,57.041302,57.041302,0
2017-06-09,56.873299,57.014999,56.643002,56.873299,56.873299,0
2017-06-12,56.996101,57.146999,56.743999,57.012402,57.012402,0
2017-06-13,57.003502,57.003502,56.615002,57.000099,57.000099,0
2017-06-14,56.877701,57.124001,56.653000,56.877701,56.877701,0
2017-06-15,57.425999,57.818100,57.271999,57.425999,57.425999,0
2017-06-16,57.799999,57.835899,57.404099,57.799999,57.799999,0
2017-06-19,57.709400,58.373001,57.431999,57.709400,57.709400,0
2017-06-20,58.421101,59.701000,58.048000,58.421101,58.421101,0
2017-06-21,59.559898,60.153999,59.312401,59.560001,59.560001,0
2017-06-22,60.240002,60.347000,59.639999,60.240002,60.240002,0
2017-06-23,59.843498,59.846802,59.404598,59.843498,59.843498,0
2017-06-26,59.423500,59.423500,58.857498,59.423401,59.423401,0
2017-06-27,58.894199,59.146000,58.528999,58.894199,58.894199,0
2017-06-28,59.363499,59.763000,58.964001,59.351501,59.351501,0
2017-06-29,59.216599,59.247002,58.705002,59.216702,59.216702,0
2017-06-30,59.419998,59.495998,58.979000,59.419998,59.419998,0
2017-07-03,58.880600,59.433498,58.702000,58.880600,58.880600,0
2017-07-04,59.234901,59.380001,59.097000,59.234901,59.234901,0
2017-07-05,59.358501,60.203999,59.026001,59.358501,59.358501,0
2017-07-06,60.178501,60.380001,59.756401,60.178501,60.178501,0
2017-07-07,60.099998,60.598999,60.034000,60.099998,60.099998,0
2017-07-10,60.351501,60.514702,59.974998,60.347900,60.347900,0
2017-07-11,null,null,null,null,null,null
2017-07-12,60.759998,60.760101,59.964600,60.759998,60.759998,0
2017-07-13,59.900002,60.257999,59.646500,59.900002,59.900002,0
2017-07-14,59.748402,59.924999,59.018700,59.748402,59.748402,0
2017-07-17,59.061600,59.359001,58.939999,59.061501,59.061501,0
2017-07-18,59.290001,59.436001,58.882000,59.290001,59.290001,0
2017-07-19,59.080002,59.351002,58.862000,59.079899,59.079899,0
2017-07-20,58.947102,59.201000,58.750999,58.947102,58.947102,0
2017-07-21,58.889999,59.211899,58.722000,58.889999,58.889999,0
2017-07-24,59.227501,60.174702,59.113998,59.227501,59.227501,0
2017-07-25,59.970100,60.132801,59.619999,59.970001,59.970001,0
2017-07-26,59.952499,60.025002,59.571999,59.952499,59.952499,0
2017-07-27,59.540901,59.618000,59.133999,59.540901,59.540901,0
2017-07-28,59.486301,59.612000,59.229000,59.372002,59.372002,0
2017-07-31,59.479198,60.293999,59.338001,59.479198,59.479198,0
2017-08-01,59.730000,60.285500,59.698799,59.730000,59.730000,0
2017-08-02,60.274899,60.811001,60.105000,60.174400,60.174400,0
2017-08-03,60.490002,60.811298,60.062000,60.490002,60.490002,0
2017-08-04,60.295502,60.448601,59.886002,60.295502,60.295502,0
2017-08-07,59.935501,60.306000,59.742001,59.935501,59.935501,0
2017-08-08,59.955299,60.101002,59.703499,59.955299,59.955299,0
2017-08-09,59.789200,60.189999,59.594002,59.789200,59.789200,0
2017-08-10,60.070599,60.070702,59.713001,60.070599,60.070599,0
2017-08-11,59.989300,60.278999,59.838001,59.989300,59.989300,0
2017-08-14,59.791100,59.854698,59.530300,59.789299,59.789299,0
2017-08-15,59.811100,60.084000,59.636002,59.811100,59.811100,0
2017-08-16,59.750999,59.766998,59.265999,59.750999,59.750999,0
2017-08-17,59.411201,59.449001,59.094501,59.411201,59.411201,0
2017-08-18,59.039700,59.477001,58.988998,59.039799,59.039799,0
2017-08-21,58.895000,59.192001,58.764000,58.895000,58.895000,0
2017-08-22,59.072601,59.112499,58.785999,59.072601,59.072601,0
2017-08-23,58.977001,59.208000,58.841000,58.977001,58.977001,0
2017-08-24,58.972599,59.241501,58.972500,58.972599,58.972599,0
2017-08-25,59.134602,59.175999,58.733299,59.130501,59.130501,0
2017-08-28,58.567001,58.692699,58.310501,58.563301,58.563301,0
2017-08-29,58.430000,58.862999,58.255001,58.430000,58.430000,0
2017-08-30,58.765202,58.882999,58.303101,58.762798,58.762798,0
2017-08-31,58.456600,58.625999,58.040600,58.455101,58.455101,0
2017-09-01,57.976700,58.165001,57.375000,57.976700,57.976700,0
2017-09-04,57.465500,57.930000,57.419998,57.465500,57.465500,0
2017-09-05,57.738098,58.089001,57.201698,57.737999,57.737999,0
2017-09-06,57.551601,57.562801,57.202000,57.551601,57.551601,0
2017-09-07,57.333599,57.353901,56.765701,57.341000,57.341000,0
2017-09-08,56.905899,57.280701,56.556000,56.911800,56.911800,0
2017-09-11,57.316399,57.367199,57.019901,57.317299,57.317299,0
2017-09-12,57.201698,57.709702,56.993999,57.215599,57.215599,0
2017-09-13,57.618401,57.955002,57.339001,57.627800,57.627800,0
